CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,,,,
2024-05-25T06:58:00Z,1716587880,60E85BB834C4,7.73,10.31,100.43,580,21.23,60.98,83,68.54,,,,,,
2024-05-25T06:59:00Z,1716587940,60E85BB834C4,7.69,10.36,100.43,579,21.21,60.33,83,67.2,,,,,,
2024-05-25T07:00:00Z,1716588000,60E85BB834C4,7.1,9.53,100.43,579,21.22,58.68,83,62.38,,,,,,
2024-05-25T07:01:00Z,1716588060,60E85BB834C4,6.96,9.36,100.43,608,21.23,56.95,83,60.82,,,,,,
2024-05-25T07:02:00Z,1716588120,60E85BB834C4,6.82,9.12,95.01,638,21.18,54.74,78.52,60.11,,,,,,
2024-05-25T07:03:00Z,1716588180,60E85BB834C4,6.42,8.57,89.6,617,21.2,55.67,74.05,56.9,,,,,,
2024-05-25T07:04:00Z,1716588240,60E85BB834C4,6.84,9.15,89.6,677,21.23,56.03,74.05,60.31,,,,,,
2024-05-25T07:05:00Z,1716588300,60E85BB834C4,6.67,8.97,84.2,716,21.25,55.74,69.59,58.36,,,,,,
2024-05-25T07:06:00Z,1716588360,60E85BB834C4,6.18,8.23,84.2,639,21.23,54.4,69.59,54.73,,,,,,
2024-05-25T07:07:00Z,1716588420,60E85BB834C4,5.86,7.81,84.2,607,21.23,54.63,69.59,51.89,,,,,,
2024-05-25T07:08:00Z,1716588480,60E85BB834C4,6.11,8.15,78.81,614,21.24,55.43,65.13,54.18,,,,,,
2024-05-25T07:09:00Z,1716588540,60E85BB834C4,6.44,8.59,78.81,658,21.23,54.88,65.13,57.08,,,,,,
2024-05-25T07:10:00Z,1716588600,60E85BB834C4,5.82,7.76,78.81,707,21.25,54.66,65.13,51.58,,,,,,
2024-05-25T07:11:00Z,1716588660,60E85BB834C4,6.18,8.31,78.81,729,21.25,55,65.13,54.19,,,,,,
2024-05-25T07:12:00Z,1716588720,60E85BB834C4,5.75,7.67,78.81,735,21.28,55.27,65.13,50.96,,,,,,
2024-05-25T07:13:00Z,1716588780,60E85BB834C4,6.04,8.05,78.81,653,21.28,56.17,65.13,53.49,,,,,,
2024-05-25T07:14:00Z,1716588840,60E85BB834C4,6.08,8.1,84.2,613,21.29,55.65,69.59,53.85,,,,,,
2024-05-25T07:15:00Z,1716588900,60E85BB834C4,6.54,8.79,84.2,603,21.29,55.7,69.59,57.38,,,,,,
2024-05-25T07:16:00Z,1716588960,60E85BB834C4,6.63,8.96,84.2,716,21.33,56,69.59,57.66,,,,,,
2024-05-25T07:17:00Z,1716589020,60E85BB834C4,6.8,9.06,89.6,763,21.3,56.36,74.05,60.24,,,,,,
2024-05-25T07:18:00Z,1716589080,60E85BB834C4,6.16,8.35,89.6,658,21.31,57.1,74.05,53.36,,,,,,
2024-05-25T07:19:00Z,1716589140,60E85BB834C4,6.59,8.98,89.6,609,21.31,57.65,74.05,56.6,,,,,,
2024-05-25T07:20:00Z,1716589200,60E85BB834C4,6.94,9.25,89.6,591,21.28,57.61,74.05,61.47,,,,,,
2024-05-25T07:21:00Z,1716589260,60E85BB834C4,6.63,8.85,89.6,577,21.27,57.51,74.05,58.76,,,,,,
2024-05-25T07:22:00Z,1716589320,60E85BB834C4,6.4,8.53,89.6,568,21.28,57.21,74.05,56.72,,,,,,
2024-05-25T07:23:00Z,1716589380,60E85BB834C4,5.63,7.5,89.6,563,21.27,55.97,74.05,49.85,,,,,,
2024-05-25T07:24:00Z,1716589440,60E85BB834C4,5.55,7.42,89.6,559,21.32,55.92,74.05,49.05,,,,,,
2024-05-25T07:25:00Z,1716589500,60E85BB834C4,6.51,8.76,89.6,558,21.28,54.27,74.05,56.86,,,,,,
2024-05-25T07:26:00Z,1716589560,60E85BB834C4,6.2,8.27,84.2,552,21.28,53.26,69.59,54.93,,,,,,
2024-05-25T07:27:00Z,1716589620,60E85BB834C4,5.98,8.02,84.2,549,21.26,52.02,69.59,52.49,,,,,,
2024-05-25T07:28:00Z,1716589680,60E85BB834C4,5.29,7.19,78.81,549,21.28,52.86,65.13,45.58,,,,,,
2024-05-25T07:29:00Z,1716589740,60E85BB834C4,5.71,7.7,78.81,549,21.28,51.78,65.13,49.91,,,,,,
2024-05-25T07:30:00Z,1716589800,60E85BB834C4,5.32,7.09,73.43,542,21.26,51.2,60.69,47.15,,,,,,
2024-05-25T07:31:00Z,1716589860,60E85BB834C4,5.61,7.48,73.43,537,21.28,50.78,60.69,49.72,,,,,,
2024-05-25T07:32:00Z,1716589920,60E85BB834C4,5.52,7.37,73.43,538,21.29,51.28,60.69,48.87,,,,,,
2024-05-25T07:33:00Z,1716589980,60E85BB834C4,5.53,7.41,73.43,543,21.31,52.3,60.69,48.76,,,,,,
2024-05-25T07:34:00Z,1716590040,60E85BB834C4,5.73,7.64,73.43,554,21.33,51.91,60.69,50.77,,,,,,
2024-05-25T07:35:00Z,1716590100,60E85BB834C4,5.53,7.38,73.43,548,21.29,52.08,60.69,49.05,,,,,,
2024-05-25T07:36:00Z,1716590160,60E85BB834C4,5.44,7.25,68.07,549,21.33,51.79,56.25,48.17,,,,,,
2024-05-25T07:37:00Z,1716590220,60E85BB834C4,5.28,7.04,68.07,558,21.33,50.28,56.25,46.76,,,,,,
2024-05-25T07:38:00Z,1716590280,60E85BB834C4,5.03,6.7,68.07,567,21.29,50.36,56.25,44.54,,,,,,
2024-05-25T07:39:00Z,1716590340,60E85BB834C4,5.67,7.62,68.07,553,21.33,50.82,56.25,49.63,,,,,,
2024-05-25T07:40:00Z,1716590400,60E85BB834C4,5.48,7.31,68.07,545,21.3,50.25,56.25,48.54,,,,,,
2024-05-25T07:41:00Z,1716590460,60E85BB834C4,5.41,7.21,68.07,557,21.31,49.85,56.25,47.9,,,,,,
2024-05-25T07:42:00Z,1716590520,60E85BB834C4,5.19,6.91,68.07,602,21.35,49.35,56.25,45.96,,,,,,
2024-05-25T07:43:00Z,1716590580,60E85BB834C4,5.6,7.47,68.07,586,21.33,50.06,56.25,49.58,,,,,,
2024-05-25T07:44:00Z,1716590640,60E85BB834C4,5.76,7.68,68.07,572,21.33,49.95,56.25,51.05,,,,,,
2024-05-25T07:45:00Z,1716590700,60E85BB834C4,5.55,7.42,68.07,562,21.35,50.19,56.25,48.93,,,,,,
2024-05-25T07:46:00Z,1716590760,60E85BB834C4,5.27,7.07,68.07,562,21.39,50.45,56.25,46.37,,,,,,
2024-05-25T07:47:00Z,1716590820,60E85BB834C4,5.55,7.49,68.07,571,21.38,50.65,56.25,48.3,,,,,,
2024-05-25T07:48:00Z,1716590880,60E85BB834C4,5.21,7.01,68.07,569,21.39,50.96,56.25,45.61,,,,,,
2024-05-25T07:49:00Z,1716590940,60E85BB834C4,5.84,7.84,68.07,565,21.38,50.6,56.25,51.24,,,,,,
2024-05-25T07:50:00Z,1716591000,60E85BB834C4,5.26,7.03,68.07,561,21.41,50.04,56.25,46.45,,,,,,
2024-05-25T07:51:00Z,1716591060,60E85BB834C4,5.23,6.99,68.07,561,21.39,50.57,56.25,46.26,,,,,,
2024-05-25T07:52:00Z,1716591120,60E85BB834C4,4.94,6.68,68.07,559,21.41,51.31,56.25,42.96,,,,,,
2024-05-25T07:53:00Z,1716591180,60E85BB834C4,5.16,7.03,68.07,556,21.41,52.03,56.25,44.4,,,,,,
2024-05-25T07:54:00Z,1716591240,60E85BB834C4,5.15,7.02,73.43,552,21.35,49.97,60.69,44.3,,,,,,
2024-05-25T07:55:00Z,1716591300,60E85BB834C4,5.51,7.44,73.43,553,21.4,49.31,60.69,48.02,,,,,,
2024-05-25T07:56:00Z,1716591360,60E85BB834C4,5.11,6.81,68.07,554,21.37,49.31,56.25,45.2,,,,,,
2024-05-25T07:57:00Z,1716591420,60E85BB834C4,5.1,6.8,68.07,562,21.38,49.65,56.25,45.11,,,,,,
2024-05-25T07:58:00Z,1716591480,60E85BB834C4,4.43,5.95,68.07,545,21.35,48.78,56.25,38.86,,,,,,
2024-05-25T07:59:00Z,1716591540,60E85BB834C4,4.54,6.06,68.07,571,21.36,48.42,56.25,40.15,,,,,,
2024-05-25T08:00:00Z,1716591600,60E85BB834C4,4.86,6.48,68.07,604,21.34,48.32,56.25,43.04,,,,,,
2024-05-25T08:01:00Z,1716591660,60E85BB834C4,4.82,6.42,68.07,583,21.34,48.35,56.25,42.67,,,,,,
2024-05-25T08:02:00Z,1716591720,60E85BB834C4,5.3,7.06,68.07,554,21.32,48.88,56.25,46.94,,,,,,
2024-05-25T08:03:00Z,1716591780,60E85BB834C4,4.92,6.59,68.07,546,21.32,48.83,56.25,43.23,,,,,,
2024-05-25T08:04:00Z,1716591840,60E85BB834C4,4.76,6.35,68.07,548,21.33,48.65,56.25,42.18,,,,,,
2024-05-25T08:05:00Z,1716591900,60E85BB834C4,4.75,6.36,68.07,548,21.3,48.92,56.25,41.94,,,,,,
2024-05-25T08:06:00Z,1716591960,60E85BB834C4,5.36,7.15,68.07,548,21.28,49.37,56.25,47.48,,,,,,
2024-05-25T08:07:00Z,1716592020,60E85BB834C4,4.94,6.59,68.07,549,21.29,48.74,56.25,43.82,,,,,,
2024-05-25T08:08:00Z,1716592080,60E85BB834C4,5.04,6.75,68.07,553,21.3,49.11,56.25,44.47,,,,,,
2024-05-25T08:09:00Z,1716592140,60E85BB834C4,5.21,6.95,68.07,548,21.32,48.57,56.25,46.18,,,,,,
2024-05-25T08:10:00Z,1716592200,60E85BB834C4,5.03,6.84,68.07,545,21.31,49.03,56.25,43.46,,,,,,
2024-05-25T08:11:00Z,1716592260,60E85BB834C4,4.93,6.66,68.07,534,21.28,48.77,56.25,42.98,,,,,,
2024-05-25T08:12:00Z,1716592320,60E85BB834C4,5.56,7.48,68.07,537,21.27,48.21,56.25,48.79,,,,,,
2024-05-25T08:13:00Z,1716592380,60E85BB834C4,5.43,7.24,68.07,548,21.27,47.84,56.25,48.1,,,,,,
2024-05-25T08:14:00Z,1716592440,60E85BB834C4,4.94,6.58,68.07,548,21.26,48.06,56.25,43.74,,,,,,
2024-05-25T08:15:00Z,1716592500,60E85BB834C4,5.13,6.84,68.07,543,21.28,49.33,56.25,45.49,,,,,,
2024-05-25T08:16:00Z,1716592560,60E85BB834C4,5.01,6.67,68.07,534,21.29,49.27,56.25,44.37,,,,,,
2024-05-25T08:17:00Z,1716592620,60E85BB834C4,5.36,7.14,68.07,528,21.28,49.16,56.25,47.46,,,,,,
2024-05-25T08:18:00Z,1716592680,60E85BB834C4,5.15,6.87,68.07,566,21.26,49.2,56.25,45.65,,,,,,
2024-05-25T08:19:00Z,1716592740,60E85BB834C4,4.33,5.78,68.07,604,21.23,48.24,56.25,38.39,,,,,,
2024-05-25T08:20:00Z,1716592800,60E85BB834C4,4.6,6.13,68.07,579,21.24,48.8,56.25,40.74,,,,,,
2024-05-25T08:21:00Z,1716592860,60E85BB834C4,4.6,6.13,68.07,553,21.2,49.11,56.25,40.75,,,,,,
2024-05-25T08:22:00Z,1716592920,60E85BB834C4,4.88,6.5,68.07,548,21.14,48.79,56.25,43.21,,,,,,
2024-05-25T08:23:00Z,1716592980,60E85BB834C4,4.63,6.17,68.07,540,21.17,48.73,56.25,41.01,,,,,,
2024-05-25T08:24:00Z,1716593040,60E85BB834C4,5.36,7.15,68.07,550,21.21,48.43,56.25,47.52,,,,,,
2024-05-25T08:25:00Z,1716593100,60E85BB834C4,5.22,6.97,68.07,597,21.19,47.91,56.25,46.3,,,,,,
2024-05-25T08:26:00Z,1716593160,60E85BB834C4,4.98,6.63,68.07,576,21.15,48.35,56.25,44.1,,,,,,
2024-05-25T08:27:00Z,1716593220,60E85BB834C4,5.05,6.73,68.07,554,21.17,48.33,56.25,44.76,,,,,,
2024-05-25T08:28:00Z,1716593280,60E85BB834C4,4.76,6.35,68.07,545,21.15,47.88,56.25,42.22,,,,,,
2024-05-25T08:29:00Z,1716593340,60E85BB834C4,5.07,6.75,68.07,544,21.16,47.36,56.25,44.89,,,,,,
2024-05-25T08:30:00Z,1716593400,60E85BB834C4,4.77,6.36,68.07,566,21.19,47.78,56.25,42.27,,,,,,
2024-05-25T08:31:00Z,1716593460,60E85BB834C4,4.25,5.7,68.07,581,21.2,47.8,56.25,37.33,,,,,,
2024-05-25T08:32:00Z,1716593520,60E85BB834C4,4.62,6.21,68.07,572,21.25,48.63,56.25,40.56,,,,,,
2024-05-25T08:33:00Z,1716593580,60E85BB834C4,4.52,6.15,68.07,549,21.22,49.51,56.25,38.94,,,,,,
2024-05-25T08:34:00Z,1716593640,60E85BB834C4,4.83,6.57,68.07,541,21.22,49,56.25,41.58,,,,,,
2024-05-25T08:35:00Z,1716593700,60E85BB834C4,4.35,5.8,68.07,531,21.23,48.29,56.25,38.54,,,,,,
2024-05-25T08:36:00Z,1716593760,60E85BB834C4,4.44,5.91,68.07,527,21.2,48.46,56.25,39.3,,,,,,
2024-05-25T08:37:00Z,1716593820,60E85BB834C4,4.75,6.34,68.07,524,21.2,49.2,56.25,42.02,,,,,,
2024-05-25T08:38:00Z,1716593880,60E85BB834C4,4.75,6.42,68.07,568,21.19,49.77,56.25,41.36,,,,,,
2024-05-25T08:39:00Z,1716593940,60E85BB834C4,4.67,6.29,68.07,634,21.22,49.29,56.25,40.75,,,,,,
2024-05-25T08:40:00Z,1716594000,60E85BB834C4,4.4,5.95,68.07,603,21.19,48.82,56.25,38.34,,,,,,
2024-05-25T08:41:00Z,1716594060,60E85BB834C4,4.82,6.43,68.07,568,21.17,49.53,56.25,42.69,,,,,,
2024-05-25T08:42:00Z,1716594120,60E85BB834C4,4.82,6.43,68.07,552,21.17,50.03,56.25,42.7,,,,,,
2024-05-25T08:43:00Z,1716594180,60E85BB834C4,4.92,6.58,68.07,544,21.17,50.14,56.25,43.37,,,,,,
2024-05-25T08:44:00Z,1716594240,60E85BB834C4,4.51,6.01,68.07,541,21.19,50.05,56.25,39.94,,,,,,
2024-05-25T08:45:00Z,1716594300,60E85BB834C4,4.56,6.08,68.07,536,21.14,49.6,56.25,40.44,,,,,,
2024-05-25T08:46:00Z,1716594360,60E85BB834C4,4.41,5.98,68.07,531,21.18,49.7,56.25,38.11,,,,,,
2024-05-25T08:47:00Z,1716594420,60E85BB834C4,5.18,7.07,68.07,530,21.14,49.64,56.25,44.35,,,,,,
2024-05-25T08:48:00Z,1716594480,60E85BB834C4,4.84,6.59,68.07,531,21.18,49.67,56.25,41.62,,,,,,
2024-05-25T08:49:00Z,1716594540,60E85BB834C4,5.01,6.78,68.07,531,21.15,50.12,56.25,43.39,,,,,,
2024-05-25T08:50:00Z,1716594600,60E85BB834C4,4.4,5.94,68.07,529,21.19,50.09,56.25,38.38,,,,,,
2024-05-25T08:51:00Z,1716594660,60E85BB834C4,5.05,6.73,73.43,529,21.19,49.45,60.69,44.7,,,,,,
2024-05-25T08:52:00Z,1716594720,60E85BB834C4,4.51,6.01,73.43,528,21.2,49.21,60.69,39.94,,,,,,
2024-05-25T08:53:00Z,1716594780,60E85BB834C4,4.75,6.41,73.43,529,21.26,49.39,60.69,41.28,,,,,,
2024-05-25T08:54:00Z,1716594840,60E85BB834C4,4.76,6.38,73.43,534,21.29,49.8,60.69,41.91,,,,,,
2024-05-25T08:55:00Z,1716594900,60E85BB834C4,5.04,6.72,73.43,540,21.3,49.75,60.69,44.6,,,,,,
2024-05-25T08:56:00Z,1716594960,60E85BB834C4,4.34,5.79,73.43,549,21.34,49.94,60.69,38.49,,,,,,
2024-05-25T08:57:00Z,1716595020,60E85BB834C4,4.91,6.54,73.43,552,21.37,49.65,60.69,43.48,,,,,,
2024-05-25T08:58:00Z,1716595080,60E85BB834C4,4.82,6.42,73.43,570,21.41,48.58,60.69,42.7,,,,,,
2024-05-25T08:59:00Z,1716595140,60E85BB834C4,4.84,6.46,73.43,617,21.45,48.57,60.69,42.93,,,,,,
2024-05-25T09:00:00Z,1716595200,60E85BB834C4,4.77,6.35,73.43,632,21.49,49.14,60.69,42.23,,,,,,
2024-05-25T09:01:00Z,1716595260,60E85BB834C4,4.87,6.53,73.43,622,21.54,49.3,60.69,42.81,,,,,,
2024-05-25T09:02:00Z,1716595320,60E85BB834C4,4.84,6.46,73.43,577,21.64,50.68,60.69,42.76,,,,,,
2024-05-25T09:03:00Z,1716595380,60E85BB834C4,4.75,6.34,73.43,560,21.66,50.94,60.69,42.13,,,,,,
2024-05-25T09:04:00Z,1716595440,60E85BB834C4,4.96,6.63,73.43,552,21.67,49.24,60.69,43.69,,,,,,
2024-05-25T09:05:00Z,1716595500,60E85BB834C4,5.18,6.91,73.43,543,21.67,48.23,60.69,45.93,,,,,,
2024-05-25T09:06:00Z,1716595560,60E85BB834C4,4.65,6.2,73.43,540,21.71,47.79,60.69,41.24,,,,,,
2024-05-25T09:07:00Z,1716595620,60E85BB834C4,5.12,6.82,73.43,535,21.74,48.14,60.69,45.36,,,,,,
2024-05-25T09:08:00Z,1716595680,60E85BB834C4,4.8,6.4,73.43,609,21.75,48.77,60.69,42.55,,,,,,
2024-05-25T09:09:00Z,1716595740,60E85BB834C4,4.68,6.24,73.43,608,21.78,48.9,60.69,41.49,,,,,,
2024-05-25T09:10:00Z,1716595800,60E85BB834C4,4.74,6.31,73.43,564,21.79,48.22,60.69,41.97,,,,,,
2024-05-25T09:11:00Z,1716595860,60E85BB834C4,4.91,6.55,73.43,559,21.84,47.38,60.69,43.55,,,,,,
2024-05-25T09:12:00Z,1716595920,60E85BB834C4,4.8,6.4,73.43,554,21.84,47.87,60.69,42.51,,,,,,
2024-05-25T09:13:00Z,1716595980,60E85BB834C4,4.52,6.03,73.43,546,21.9,49.11,60.69,40.06,,,,,,
2024-05-25T09:14:00Z,1716596040,60E85BB834C4,4.87,6.54,73.43,545,21.9,48.98,60.69,42.73,,,,,,
2024-05-25T09:15:00Z,1716596100,60E85BB834C4,5.06,6.75,73.43,546,21.93,49.66,60.69,44.8,,,,,,
2024-05-25T09:16:00Z,1716596160,60E85BB834C4,4.84,6.45,73.43,546,21.97,50.12,60.69,42.89,,,,,,
2024-05-25T09:17:00Z,1716596220,60E85BB834C4,4.47,5.96,73.43,544,21.97,48.94,60.69,39.61,,,,,,
2024-05-25T09:18:00Z,1716596280,60E85BB834C4,4.54,6.05,73.43,560,22.02,47.91,60.69,40.2,,,,,,
2024-05-25T09:19:00Z,1716596340,60E85BB834C4,4.97,6.63,73.43,559,22.04,49.39,60.69,44.08,,,,,,
2024-05-25T09:20:00Z,1716596400,60E85BB834C4,4.81,6.42,73.43,557,22.07,49.76,60.69,42.66,,,,,,
2024-05-25T09:21:00Z,1716596460,60E85BB834C4,4.95,6.6,73.43,545,22.09,50.3,60.69,43.8,,,,,,
2024-05-25T09:22:00Z,1716596520,60E85BB834C4,5.25,7,73.43,543,22.14,50.29,60.69,46.52,,,,,,
2024-05-25T09:23:00Z,1716596580,60E85BB834C4,4.36,5.81,73.43,538,22.16,49.87,60.69,38.64,,,,,,
2024-05-25T09:24:00Z,1716596640,60E85BB834C4,5.04,6.72,73.43,537,22.24,48.97,60.69,44.63,,,,,,
2024-05-25T09:25:00Z,1716596700,60E85BB834C4,4.41,5.97,73.43,540,22.23,48.43,60.69,38.35,,,,,,
2024-05-25T09:26:00Z,1716596760,60E85BB834C4,5.06,6.84,73.43,543,22.31,47.86,60.69,44.05,,,,,,
2024-05-25T09:27:00Z,1716596820,60E85BB834C4,5.05,6.79,73.43,556,22.35,47.97,60.69,44.14,,,,,,
2024-05-25T09:28:00Z,1716596880,60E85BB834C4,4.72,6.37,73.43,568,22.36,48.43,60.69,41.24,,,,,,
2024-05-25T09:29:00Z,1716596940,60E85BB834C4,5.06,6.8,73.43,574,22.39,48.17,60.69,44.41,,,,,,
2024-05-25T09:30:00Z,1716597000,60E85BB834C4,4.45,6.01,78.81,580,22.45,47.59,65.13,38.8,,,,,,
2024-05-25T09:31:00Z,1716597060,60E85BB834C4,4.62,6.24,78.81,569,22.49,47.6,65.13,40.11,,,,,,
2024-05-25T09:32:00Z,1716597120,60E85BB834C4,4.87,6.49,78.81,561,22.55,47.22,65.13,43.13,,,,,,
2024-05-25T09:33:00Z,1716597180,60E85BB834C4,4.88,6.51,78.81,554,22.57,46.28,65.13,43.26,,,,,,
2024-05-25T09:34:00Z,1716597240,60E85BB834C4,4.82,6.47,78.81,539,22.57,46.05,65.13,42.23,,,,,,
2024-05-25T09:35:00Z,1716597300,60E85BB834C4,4.54,6.12,78.81,570,22.6,46.08,65.13,39.53,,,,,,
2024-05-25T09:36:00Z,1716597360,60E85BB834C4,5.01,6.82,78.81,575,22.65,46.2,65.13,43.02,,,,,,
2024-05-25T09:37:00Z,1716597420,60E85BB834C4,4.06,5.42,78.81,567,22.69,46.48,65.13,36.01,,,,,,
2024-05-25T09:38:00Z,1716597480,60E85BB834C4,4.48,5.98,78.81,581,22.69,45.98,65.13,39.66,,,,,,
2024-05-25T09:39:00Z,1716597540,60E85BB834C4,4.16,5.55,78.81,596,22.71,46.03,65.13,36.88,,,,,,
2024-05-25T09:40:00Z,1716597600,60E85BB834C4,4.96,6.61,78.81,614,22.75,45.66,65.13,43.97,,,,,,
2024-05-25T09:41:00Z,1716597660,60E85BB834C4,4.46,5.94,78.81,626,22.76,45.97,65.13,39.49,,,,,,
2024-05-25T09:42:00Z,1716597720,60E85BB834C4,4.65,6.2,78.81,632,22.76,45.61,65.13,41.24,,,,,,
2024-05-25T09:43:00Z,1716597780,60E85BB834C4,4.33,5.78,78.81,640,22.78,45.86,65.13,38.41,,,,,,
2024-05-25T09:44:00Z,1716597840,60E85BB834C4,4.32,5.76,78.81,626,22.86,46.49,65.13,38.32,,,,,,
2024-05-25T09:45:00Z,1716597900,60E85BB834C4,4.4,5.86,78.81,604,22.91,46.44,65.13,38.97,,,,,,
2024-05-25T09:46:00Z,1716597960,60E85BB834C4,4.61,6.14,78.81,582,22.92,46.17,65.13,40.82,,,,,,
2024-05-25T09:47:00Z,1716598020,60E85BB834C4,4.51,6.01,78.81,567,22.96,45.86,65.13,39.98,,,,,,
2024-05-25T09:48:00Z,1716598080,60E85BB834C4,4.31,5.74,78.81,569,23.05,45.87,65.13,38.18,,,,,,
2024-05-25T09:49:00Z,1716598140,60E85BB834C4,4.53,6.04,78.81,569,23.1,45.55,65.13,40.17,,,,,,
2024-05-25T09:50:00Z,1716598200,60E85BB834C4,4.26,5.68,78.81,576,23.1,45.45,65.13,37.73,,,,,,
2024-05-25T09:51:00Z,1716598260,60E85BB834C4,4.94,6.59,78.81,574,23.14,45.32,65.13,43.79,,,,,,
2024-05-25T09:52:00Z,1716598320,60E85BB834C4,4.53,6.04,78.81,562,23.17,45.31,65.13,40.17,,,,,,
2024-05-25T09:53:00Z,1716598380,60E85BB834C4,5.33,7.11,78.81,550,23.25,45.34,65.13,47.23,,,,,,
2024-05-25T09:54:00Z,1716598440,60E85BB834C4,4.76,6.34,78.81,541,23.29,45.03,65.13,42.15,,,,,,
2024-05-25T09:55:00Z,1716598500,60E85BB834C4,4.92,6.57,78.81,556,23.32,44.61,65.13,43.54,,,,,,
2024-05-25T09:56:00Z,1716598560,60E85BB834C4,4.48,5.97,78.81,577,23.38,45.11,65.13,39.66,,,,,,
2024-05-25T09:57:00Z,1716598620,60E85BB834C4,4.46,5.95,78.81,580,23.41,44.84,65.13,39.52,,,,,,
2024-05-25T09:58:00Z,1716598680,60E85BB834C4,4.95,6.6,78.81,564,23.45,45.05,65.13,43.85,,,,,,
2024-05-25T09:59:00Z,1716598740,60E85BB834C4,4.82,6.47,78.81,547,23.45,44.59,65.13,42.29,,,,,,
2024-05-25T10:00:00Z,1716598800,60E85BB834C4,4.94,6.59,78.81,546,23.54,44.17,65.13,43.78,,,,,,
2024-05-25T10:01:00Z,1716598860,60E85BB834C4,5.78,7.71,78.81,544,23.59,43.6,65.13,51.22,,,,,,
2024-05-25T10:02:00Z,1716598920,60E85BB834C4,5.14,6.86,78.81,546,23.69,43.56,65.13,45.4,,,,,,
2024-05-25T10:03:00Z,1716598980,60E85BB834C4,5.9,7.87,78.81,561,23.79,43.22,65.13,52.28,,,,,,
2024-05-25T10:04:00Z,1716599040,60E85BB834C4,5.42,7.23,78.81,586,23.97,42.63,65.13,48.06,,,,,,
2024-05-25T10:05:00Z,1716599100,60E85BB834C4,5.61,7.51,78.81,595,24.04,41.83,65.13,49.32,,,,,,
2024-05-25T10:06:00Z,1716599160,60E85BB834C4,5.21,7.09,78.81,583,24.18,42.39,65.13,44.86,,,,,,
2024-05-25T10:07:00Z,1716599220,60E85BB834C4,5.17,7.08,78.81,545,24.14,42.21,65.13,44.14,,,,,,
2024-05-25T10:08:00Z,1716599280,60E85BB834C4,5.41,7.44,78.81,570,24.18,42.01,65.13,45.78,,,,,,
2024-05-25T10:09:00Z,1716599340,60E85BB834C4,4.43,5.91,78.81,609,24.18,42.18,65.13,39.28,,,,,,
2024-05-25T10:10:00Z,1716599400,60E85BB834C4,5.46,7.28,78.81,587,24.2,42,65.13,48.39,,,,,,
2024-05-25T10:11:00Z,1716599460,60E85BB834C4,4.91,6.55,78.81,562,24.27,42.35,65.13,43.55,,,,,,
2024-05-25T10:12:00Z,1716599520,60E85BB834C4,4.93,6.6,78.81,560,24.41,42.65,65.13,43.45,,,,,,
2024-05-25T10:13:00Z,1716599580,60E85BB834C4,5.14,6.85,78.81,576,24.41,43.14,65.13,45.48,,,,,,
2024-05-25T10:14:00Z,1716599640,60E85BB834C4,4.74,6.32,78.81,583,24.51,42.81,65.13,42.03,,,,,,
2024-05-25T10:15:00Z,1716599700,60E85BB834C4,5.35,7.14,78.81,568,24.5,42.52,65.13,47.45,,,,,,
2024-05-25T10:16:00Z,1716599760,60E85BB834C4,5.19,6.92,78.81,564,24.58,42.29,65.13,46,,,,,,
2024-05-25T10:17:00Z,1716599820,60E85BB834C4,4.78,6.37,78.81,567,24.66,42.28,65.13,42.33,,,,,,
2024-05-25T10:18:00Z,1716599880,60E85BB834C4,4.75,6.33,78.81,575,24.79,42.05,65.13,42.06,,,,,,
2024-05-25T10:19:00Z,1716599940,60E85BB834C4,4.98,6.64,78.81,575,24.81,41.57,65.13,44.13,,,,,,
2024-05-25T10:20:00Z,1716600000,60E85BB834C4,4.72,6.29,78.81,575,24.88,42.36,65.13,41.82,,,,,,
2024-05-25T10:21:00Z,1716600060,60E85BB834C4,5.5,7.34,78.81,571,24.93,42.7,65.13,48.76,,,,,,
2024-05-25T10:22:00Z,1716600120,60E85BB834C4,5.53,7.38,78.81,573,25.02,43.01,65.13,49.03,,,,,,
2024-05-25T10:23:00Z,1716600180,60E85BB834C4,5.54,7.39,78.81,575,25.08,41.63,65.13,49.12,,,,,,
2024-05-25T10:24:00Z,1716600240,60E85BB834C4,5.6,7.46,78.81,579,25.2,42.29,65.13,49.59,,,,,,
2024-05-25T10:25:00Z,1716600300,60E85BB834C4,6.23,8.31,78.81,583,25.28,42.31,65.13,55.22,,,,,,
2024-05-25T10:26:00Z,1716600360,60E85BB834C4,5.88,7.84,78.81,585,25.29,41.88,65.13,52.13,,,,,,
2024-05-25T10:27:00Z,1716600420,60E85BB834C4,6.12,8.17,78.81,577,25.32,41.84,65.13,54.28,,,,,,
2024-05-25T10:28:00Z,1716600480,60E85BB834C4,6.29,8.45,78.81,556,25.31,41.54,65.13,55.11,,,,,,
2024-05-25T10:29:00Z,1716600540,60E85BB834C4,6.72,9.15,78.81,544,25.35,41.57,65.13,57.86,,,,,,
2024-05-25T10:30:00Z,1716600600,60E85BB834C4,7.26,9.87,78.81,556,25.35,41.52,65.13,62.49,,,,,,
2024-05-25T10:31:00Z,1716600660,60E85BB834C4,7.26,9.82,78.81,562,25.33,41.33,65.13,63.09,,,,,,
