,feature,id.x,formula,compound,pubchem,ionmass,NPC_pathway,NPC_superclass,NPC_class,ClassyFire_superclass,ClassyFire_class,ClassyFire_subclass,ClassyFire_level5,ClassyFire_most_specific,datafile.E2_B_3.mzML.area,datafile.E2_G_1.mzML.area,datafile.E2_B_5.mzML.area,datafile.E2_G_4.mzML.area,datafile.E2_G_2.mzML.area,datafile.E2_B_4.mzML.area,datafile.E2_S_3.mzML.area,datafile.E2_G_5.mzML.area,datafile.E2_B_1.mzML.area,datafile.E2_S_4.mzML.area,datafile.E2_C_1.mzML.area,datafile.E2_C_2.mzML.area,datafile.E2_G_3.mzML.area,datafile.E2_C_3.mzML.area,datafile.E1_B_5.mzML.area,datafile.E1_B_4.mzML.area,datafile.E2_S_5.mzML.area,datafile.E2_S_2.mzML.area,datafile.E1_B_3.mzML.area,datafile.E2_B_2.mzML.area,datafile.E2_S_1.mzML.area,datafile.A2_B_4.mzML.area,datafile.A2_G_2.mzML.area,datafile.E1_B_1.mzML.area,datafile.A1_S_5.mzML.area,datafile.A2_G_4.mzML.area,datafile.E1_B_2.mzML.area,datafile.A1_B_2.mzML.area,datafile.A1_G_5.mzML.area,datafile.A1_G_4.mzML.area,datafile.A1_G_3.mzML.area,datafile.A1_S_3.mzML.area,datafile.A1_B_4.mzML.area,datafile.A2_G_1.mzML.area,datafile.A1_B_3.mzML.area,datafile.A1_B_1.mzML.area,datafile.A1_S_4.mzML.area,datafile.A1_G_1.mzML.area,datafile.A1_B_5.mzML.area,datafile.E1_G_3.mzML.area,datafile.E1_G_5.mzML.area,datafile.A2_G_3.mzML.area,datafile.E1_G_4.mzML.area,datafile.A2_C_1.mzML.area,datafile.A1_G_2.mzML.area,datafile.A2_B_2.mzML.area,datafile.E1_C_1.mzML.area,datafile.A2_S_4.mzML.area,datafile.A2_C_3.mzML.area,datafile.E1_S_3.mzML.area,datafile.A2_S_5.mzML.area,datafile.E1_G_1.mzML.area,datafile.A1_C_3.mzML.area,datafile.A1_C_2.mzML.area,datafile.A1_C_1.mzML.area,datafile.E1_S_4.mzML.area,datafile.E1_G_6.mzML.area,datafile.A2_S_3.mzML.area,datafile.A2_B_1.mzML.area,datafile.E1_C_3.mzML.area,datafile.E1_S_2.mzML.area,datafile.A2_G_5.mzML.area,datafile.A2_B_5.mzML.area,datafile.E1_S_5.mzML.area,datafile.E1_C_2.mzML.area,datafile.A1_S_2.mzML.area,datafile.A1_S_1.mzML.area,datafile.E1_G_2.mzML.area,datafile.A2_C_2.mzML.area,datafile.A2_S_1.mzML.area,datafile.A2_B_3.mzML.area,datafile.E1_S_1.mzML.area,datafile.A2_S_2.mzML.area
26,1033.22026_20.8059,8914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740.180699,0.96623192,545.0477906,0.975972161,0.886597421,2111.005675,1.225524536,1497.116939,3041.073483,3082.947179,1.047796952,0.998107612,135.7983106,0.970104593,0.938143783,479.9644802,2247.985492,1918.428622,85.04951739,381.8648364,1405.951813,4.524132633,0.862891607,475.6584877,3.20584233,1.0043199,0.958578598,1.110280256,1.10269292,0.886597421,0.934521606,1810.986057,98.50585272,1.014847362,0.850759564,1181.23531,0.796187815,0.96623192,365.12478,1.090275207,328.2617438,1.107739569,1.210205479,1.095208579,0.870651424,1.136343173,1.139016922,1734.141828,1.052352591,894.8331208,328.7771042,0.985910778,1.006407883,1.120560629,0.916822333,301.7746334,0.86753081,2706.541325,1.195264671,1.149838935,0.977943822,1.032158191,2128.393766,2801.708576,1.090275207,1146.009904,0.886597421,1.023429581,1.1001868,1055.97109,2907.172572,3469.649271,1627.792865
27,1035.8892_1.353,3223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1640.172792,275.2794739,617.228759,0.975972161,202.9421496,982.2638649,934.4624588,319.2698948,587.7276468,931.44798,290.8684338,291.1479904,658.1750368,860.8708156,447.8698418,702.320906,1266.91225,535.3699996,1239.995153,1072.182045,359.891459,1120.17524,711.281552,1048.021098,2092.773873,1385.961462,1192.471775,1097.401005,861.4237089,639.0594209,519.2202042,576.0578082,896.6891606,556.5422934,1333.990996,2811.975512,902.8769827,1051.260329,853.2326033,981.5747686,961.2044036,768.992809,509.4965068,911.5421,1008.214349,4560.145154,751.4094633,3528.550916,375.9003454,3680.941815,1523.141908,620.3350612,451.5752172,944.4084982,533.3155511,600.4423211,822.5059606,363.0616438,565.9578217,896.5294179,529.6543739,1134.341852,564.729893,2666.872897,902.9659262,2225.446618,495.9625972,507.5187292,2409.409091,1081.931334,888.7641864,580.9773427,994.5495228
28,1036.53239_24.705,12106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28149.57623,0.96623192,124327.6441,61125.13643,51218.733,145146.3271,77379.61921,15445.75977,0.864432485,47772.3485,1.047796952,25002.59568,55095.03404,49572.34469,51222.65053,23922.90002,70805.08858,71795.14822,35831.39146,92635.72852,1.006407883,207476.7226,0.862891607,1.123160538,12541.25519,66.43576138,130654.2629,58289.71346,1.10269292,0.886597421,1429.818057,32286.55333,2136.675983,1.014847362,43397.24535,0.934521606,42604.01,0.96623192,63896.8365,1456.607676,5393.465107,71.78152409,61236.39726,1.095208579,236.2077313,22999.58583,1.139016922,170595.2302,103.4883538,23017.86857,122405.2224,0.985910778,1.006407883,1.120560629,0.916822333,75809.47616,71085.47454,113102.4749,1.195264671,22030.914,36271.93635,1.032158191,133.759553,143677.3629,6566.72757,365.5819146,0.886597421,26742.21495,83.33915006,0.76353658,27321.1702,0.787125515,86932.65031
29,1038.53542_24.7212,12435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11324.76835,0.96623192,53057.32538,25482.63312,21296.07005,61982.88647,31287.64141,4251.46695,0.864432485,19486.35941,1.047796952,5289.970343,22554.49887,21090.07385,21183.28661,10394.71096,29422.97665,29581.93587,13200.549,39086.63648,1.006407883,82113.0073,0.862891607,1.123160538,1637.544262,1.0043199,55348.32822,20784.4464,1.10269292,0.886597421,434.6459988,15948.77935,1283.305139,1.014847362,14675.60247,0.934521606,17667.40762,0.96623192,25965.32338,81.08376712,1176.963784,1.107739569,25704.76438,1.095208579,0.870651424,1859.057431,1.139016922,53239.32057,1.052352591,880.5742642,52019.45017,0.985910778,1.006407883,1.120560629,0.916822333,31490.39848,29443.99568,48309.24327,1.195264671,7250.884326,29612.13892,1.032158191,0.979923465,60432.90924,804.8411576,59.72566138,0.886597421,5465.113962,1.1001868,0.76353658,7290.706516,0.787125515,35853.9997
30,104.03518_0.6049,1185,C3H6NO3-,Serin,101132941;101132942;101209769;101390567;101390568;101472253;58618362;58618368;102601306;157526884;136738670;136749771;6857552;6857549;6857581;155679353;87278922;16213320;16219990;5460785;5460787;5460788;5460790;5460791;22803849;137249785;137262658;124202793;101592080;101738962;101749546;101755987;162642153;101996822;145705700;89944617;56630443;10313095;3401347;10351661;90704582;164185566;153693942;153700907;54089883;54089884;152743475;139194664;139194665;88683451;10796713;10820483;10844352;123213580;130346520;617;5951;71077;134039;450562;91093289;3714461;12041169;12219622;12219623;12219624;12219625;12219629;12219630;12219632;12219635;12219636;12219638;12219641;12219643;12219644;91475723;90477556;71308944;71309922;71310240;141159451,104.035,Amino acids and Peptides,Small peptides,Aminoacids,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,L-alpha-amino acids,21803.37677,37625.07095,34326.69958,30567.44808,27715.03538,26953.50845,41287.92162,37993.11748,20927.91047,30911.51962,36578.59159,37389.11114,66524.4797,45653.12213,45499.97345,34337.69738,34125.48937,36345.07774,42115.15068,42137.15442,30101.65978,70802.67571,82604.61358,47262.59543,82390.14787,78316.8658,61550.33175,57856.70416,90850.86966,60510.27397,49996.90591,66915.71869,41368.99268,71049.46383,46298.33546,59912.18014,54061.15267,53287.69037,79516.28685,71445.7343,89461.71321,89128.72575,78881.19315,95940.27149,41582.31201,91646.07692,71860.5776,92247.79116,113127.9035,88081.39089,82903.22937,69989.8061,54426.53832,81431.14092,80212.78591,63952.97031,61490.58379,84327.47772,90744.49383,80419.73514,87926.92902,84884.68966,75454.10682,83001.30731,105233.363,62911.66402,61308.21165,64998.01268,113979.3524,79942.27994,141205.5249,108544.6085,128095.5954
31,1041.50937_24.8135,12604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.04265787,0.96623192,4156.396799,779.996951,111.7999348,9916.635191,717.6671684,0.862891607,0.864432485,481.4156373,1.047796952,65.45589719,473.6739337,265.8086584,794.3263407,115.2959245,1795.253386,2915.388891,298.734568,750.1273633,1.006407883,366.7714326,0.862891607,1.123160538,3.20584233,1.0043199,5176.324427,83.23771082,1.10269292,0.886597421,0.934521606,59.54210959,1.082957923,1.014847362,75.31774418,0.934521606,52.54839582,0.96623192,152.4707943,1.090275207,1.038802987,1.107739569,1121.9815,1.095208579,0.870651424,1.136343173,1.139016922,1440.581944,1.052352591,1.198223247,333.7619322,0.985910778,1.006407883,1.120560629,0.916822333,838.5746788,486.2510188,2379.920813,1.195264671,1.149838935,761.0358821,1.032158191,0.979923465,2136.371865,1.090275207,0.951045563,0.886597421,1.023429581,1.1001868,0.76353658,0.893140575,0.787125515,600.3683095
32,1041.56616_20.6474,8688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.4393641,0.96623192,245.1085474,0.975972161,0.886597421,128.4619409,1.225524536,0.862891607,610.1164481,433.3150975,1.047796952,0.998107612,238.9971714,0.970104593,196.1658649,154.8661286,1049.30578,193.8663569,72.09100948,1.000169818,356.7715946,4.524132633,58.66800039,98.34393669,2433.234328,1.0043199,74.20356924,298.5543609,1.10269292,78.43727382,251.2928598,943.0958415,534.0065521,1.014847362,3764.61107,772.9428201,1243.645368,82.65147841,1113.087119,710.2052697,185.1146922,1.107739569,631.6062397,1.095208579,59.9791766,165.5652003,1.139016922,453.5597403,1.052352591,1002.673213,251.5676562,169.6752448,91.29125908,1.120560629,0.916822333,255.9722397,0.86753081,260.8465193,89.89585591,1.149838935,0.977943822,1.032158191,520.33936,1225.678426,1.090275207,1401.84116,529.38732,172.0385126,69.59781694,505.6139233,671.8203407,631.6682259,74.33587415
33,1041.69422_23.5242,11586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001.617218,1880.287316,1408.15196,2126.643338,1300.638416,1597.157911,2501.295578,1372.860547,1326.903865,2109.654806,1806.401945,2303.632368,1154.7275,2102.216652,1352.803334,1350.810265,1430.117104,2011.042417,1781.794837,2532.429978,2210.071711,2692.763743,3362.688594,2178.931443,9361.059603,3600.486841,2154.884687,5105.068619,4755.914563,4776.986904,5433.308616,4388.723728,5137.552389,3562.114241,4047.063245,4185.722272,4106.736752,5374.181937,4745.213169,2553.424534,1662.084779,2988.681358,2129.961644,4367.691812,4880.001232,4639.689176,2909.049218,4421.86725,3534.852353,3208.841855,3930.259992,1799.287169,4351.707687,5654.348935,4939.83873,1939.335489,2150.608877,3586.527168,3411.285371,2235.28689,2505.492071,1579.202033,3504.206311,3102.325827,3331.881032,5948.789999,6151.212906,2309.880564,4131.201432,3353.45266,2883.057777,2610.108208,4274.818124
34,1045.3897_24.9911,12666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690.9978116,169.9601947,630.8405751,283.3247183,148.7710472,663.2239349,1345.625941,562.0013039,273.8522114,106.9698572,507.6576232,1131.854032,1084.029898,730.4887583,1036.64888,457.4677144,84.28562505,277.452253,1141.31686,204.5347277,811.9698801,408.9363487,0.862891607,2309.218066,3.20584233,1.0043199,909.2117998,1.110280256,1.10269292,0.886597421,0.934521606,0.864432485,1.082957923,1.014847362,0.850759564,0.934521606,0.796187815,0.96623192,1.006407883,1082.534253,707.6325945,1.107739569,2304.231233,1.095208579,0.870651424,1.136343173,8279.514005,0.972052594,1.052352591,8913.582734,1.107739569,6512.926597,1.006407883,1.120560629,0.916822333,6283.046088,2090.749251,0.899781026,1.195264671,3125.262226,7360.005203,1.032158191,1520.841218,8737.794083,7030.094533,0.951045563,0.886597421,1171.82687,1.1001868,0.76353658,0.893140575,5385.512774,1.063916905
35,1047.40371_24.9921,12685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4216.04104,7727.922894,3163.309372,5795.322691,6316.120026,1951.994857,18211.29461,3543.895832,2644.298973,10491.86615,14480.55388,11029.08911,7116.891939,10360.71705,15122.87777,16983.04951,7477.917286,12600.1458,15053.09431,5768.979509,12992.72577,4.524132633,0.862891607,21171.57614,3.20584233,1.0043199,15586.488,1.110280256,1.10269292,0.886597421,0.934521606,0.864432485,1.082957923,1.014847362,0.850759564,0.934521606,0.796187815,0.96623192,1.006407883,17237.25102,14740.61438,1.107739569,19278.57329,1.095208579,0.870651424,1.136343173,1.139016922,0.972052594,1.052352591,1.198223247,1.107739569,240.6608208,1.006407883,1.120560629,0.916822333,77.81395729,14001.94727,0.899781026,1.195264671,77.38416035,0.977943822,1.032158191,0.979923465,119.2522112,83.71133037,0.951045563,0.886597421,7290.912335,1.1001868,0.76353658,0.893140575,75.32791179,1.063916905
36,1049.41612_24.9913,12699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7810.252923,16290.67017,7058.972793,11604.30899,12891.1265,5437.69996,2839.54035,9017.217298,8955.520548,10243.67147,262.6826958,181.0567208,12293.52747,317.3212123,119.2380748,631.4159211,11830.04671,640.3582434,461.9261222,9155.554511,348.9216131,4.524132633,0.862891607,628.1836888,3.20584233,1.0043199,363.3012885,1.110280256,1.10269292,0.886597421,0.934521606,0.864432485,1.082957923,1.014847362,0.850759564,0.934521606,0.796187815,0.96623192,1.006407883,361.7533136,432.6614439,1.107739569,152.7279315,1.095208579,0.870651424,1.136343173,1.139016922,0.972052594,1.052352591,1.198223247,1.107739569,0.985910778,1.006407883,1.120560629,0.916822333,1.002240563,209.4219374,0.899781026,1.195264671,1.149838935,0.977943822,1.032158191,0.979923465,1.105210484,1.090275207,0.951045563,0.886597421,72.24389412,1.1001868,0.76353658,0.893140575,0.787125515,1.063916905
37,1049.56903_22.5937,10712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29743.5054,25759.74298,24462.92581,16201.13787,22679.16203,18713.14492,42746.29582,14185.93803,20512.98288,32757.59577,34870.68256,39764.60726,35663.01259,37688.56343,36728.32909,28783.80833,8278.26651,10895.74065,33466.83614,34305.82475,38052.28206,86184.72667,20968.26606,34593.34456,77773.73492,41297.63429,40519.11732,47497.78937,47305.52626,23884.93452,38791.99185,28068.1228,35456.04241,42146.61095,26866.98702,39502.22828,15764.51875,34745.69983,33926.00974,48582.66321,49145.7693,45140.38745,49340.0774,42954.08046,28452.88854,55283.09538,45685.96873,34935.57023,42262.48005,49462.65564,34107.30134,47027.94409,38807.08797,39701.46309,13138.06403,15404.43745,12969.5856,16115.07817,14534.4184,31770.04978,36927.15871,41802.40675,49250.95336,14942.44574,46445.72381,31660.30681,29878.33308,50168.51806,45954.80262,32740.44855,36359.75282,23424.85533,34534.74274
38,1049.56961_24.9337,12607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10950.88373,12039.24972,12681.99485,10921.12848,14229.8886,9791.306468,13664.59858,14039.24645,11375.93151,12276.40643,4993.800273,13035.28541,13285.25772,11185.30595,11820.61166,10736.17973,13849.36099,13035.97542,7851.44078,12912.19235,11744.78,3488.558674,11286.62223,12163.82862,4048.978862,10756.26613,12950.39685,14067.25085,13298.47661,11286.38517,10419.9159,10788.11742,11327.73988,10899.46067,10055.97804,11774.97223,9713.491348,9055.525552,13083.30248,14533.36851,17337.62185,12594.9989,12791.87192,10598.33342,10177.91515,15511.08431,11982.45802,11693.79271,11723.20786,14067.14092,11941.43256,12215.43453,11161.06342,9365.645738,11304.41936,13059.19453,14418.36206,11751.14019,12442.70523,5454.835909,12987.09395,12984.55005,15639.5785,12886.75424,10707.59281,11117.72264,9858.96332,15699.40977,10774.12933,11468.31943,16755.31719,11964.30783,12383.99277
39,105.0192_0.821,1898,C3H5O4-,D-Groa,101427230;6999960;5460358;4643312;6326776;140945792;10654183;10887854;752;439194;71309599,105.019,Carbohydrates,Saccharides,Monosaccharides,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,NA,Beta hydroxy acids and derivatives,0.983906894,0.96623192,0.958578598,0.975972161,0.886597421,0.783304517,1.225524536,0.862891607,0.864432485,1.025597864,1.047796952,0.998107612,0.98191114,0.970104593,0.938143783,1.0043199,0.922061318,0.778267189,4878.059009,1.000169818,1.006407883,4.524132633,0.862891607,1.123160538,3.20584233,6373.414085,0.958578598,1.110280256,1.10269292,0.886597421,0.934521606,0.864432485,6873.53394,1.014847362,0.850759564,0.934521606,0.796187815,0.96623192,1.006407883,1.090275207,7542.748486,1.107739569,1.210205479,1.095208579,0.870651424,1.136343173,1.139016922,9087.719701,10052.07195,1.198223247,8056.589887,0.985910778,1.006407883,1.120560629,0.916822333,5933.264131,0.86753081,7680.530835,1.195264671,8582.397813,8557.986384,1.032158191,8320.530143,8476.964409,10291.10768,7265.037059,8853.561845,1.023429581,8619.963574,8566.880429,7469.334631,8619.02439,9941.23956
40,1053.47559_22.0481,10154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,849.1116494,1152.71468,1248.069334,442.2129861,461.8285965,1106.809283,1444.893428,734.2344688,899.8742172,1725.055607,439.3412619,888.9146392,1696.742449,799.3661844,887.671647,969.3695674,1003.202714,1410.220147,503.7247576,811.937858,1130.196053,4.524132633,1319.361268,947.7228618,1458.017092,881.3911442,1303.666893,2366.007226,1579.056261,877.2881479,1561.585603,2320.136791,1251.89936,2163.654576,1771.281412,1114.884276,2265.154335,2716.077926,2597.538746,1501.30896,1025.817949,2902.277672,1923.016507,1685.526003,2210.583966,2030.64525,1331.510782,636.1112175,1050.879297,1166.230686,764.8941726,1944.216053,1406.958221,2519.020294,2700.958593,311.8972631,1165.093877,2394.317309,1035.93589,441.8831029,1730.960565,2899.33236,1544.359381,655.942422,1115.351536,1395.183842,1661.483567,2486.933882,1461.04807,807.8217017,3261.749381,1470.350462,2450.200632
41,1053.51199_22.5922,10681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6796.828823,12986.157,6664.03841,12726.67698,11774.01375,8506.687059,15637.69308,12123.62708,4287.585127,12984.06896,12290.65825,13145.07725,13658.38395,14056.81555,14212.87831,12172.35719,9764.629354,12273.27358,11738.99315,13462.28575,14794.19588,12188.01331,15186.89229,15836.56358,28746.78817,16370.41437,16477.96609,20529.08194,20179.28043,9956.489036,15671.92733,16147.59883,15941.14063,17171.21737,8335.742206,16933.5315,15191.26352,10821.7975,16505.08928,16833.84919,18771.16997,18521.4056,17995.75548,17917.61235,16141.8774,15772.44324,16060.1386,17769.12142,7452.761048,18045.2421,15796.36626,6086.02723,9601.131205,16315.36276,4826.15276,13089.26175,15416.02249,14657.43291,20176.06765,14936.40777,17290.04677,15461.72971,13287.76219,5365.796897,17280.86203,15768.33544,14487.00186,19301.8819,19847.36986,13713.11698,11396.47374,4700.713576,17363.12389
42,1055.61549_24.8733,12526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490.4775866,1777.866732,1953.583182,2524.83998,3403.647499,2512.840892,4831.017722,1551.47911,3130.974462,4493.144242,3071.092866,3835.727553,2749.351191,2415.560436,3234.719762,2045.799636,1495.583457,4134.15531,1814.377292,1202.204121,2487.840287,915.2320318,3633.636559,963.2224772,4860.056972,3442.808617,2715.653167,2237.214717,4070.039567,3809.709117,4652.048553,3361.777935,4241.946186,4127.384222,3112.929244,5530.498863,2625.827415,5932.663987,2945.755874,4984.738245,695.6863602,1767.952353,1595.050822,3148.724664,4321.913669,4652.188951,1434.022305,7292.33856,1810.046456,3565.912383,3418.484311,3905.19259,2604.583602,1167.624176,5193.798516,2278.092799,3982.833947,6042.029587,1893.299239,2007.618781,2383.249094,2078.766598,2828.05912,3072.485144,4886.613476,6602.158301,5319.584525,4552.214776,3559.104296,5192.048745,6086.75302,5132.058358,3353.466085
43,1059.01058_1.3429,3163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4285.89843,818.0119432,5838.702238,614.7648641,370.1544232,5263.806357,2317.466898,1481.58489,6274.050978,7249.9513,1566.456443,1061.986499,3548.626858,1290.239108,1517.91664,2956.717785,4886.002922,5727.268246,2528.398525,10061.70837,5865.345143,4.524132633,2444.571924,1288.265137,5215.90547,2656.426135,2195.144988,5382.638683,2252.801635,1585.236188,2426.95261,8938.231898,6149.035089,1162.00023,8270.233719,7944.368171,5456.275099,1560.46455,10315.6808,1199.302727,2303.026221,2274.189336,1043.681205,1164.206719,2148.767715,6978.283427,1.139016922,9788.569621,362.6407028,4602.375492,7961.324285,344.6744078,1871.918663,3628.375317,2164.617528,3848.603761,2344.068248,8433.647553,2762.256655,880.7766245,1668.37216,3650.743523,10906.54817,7670.160756,3282.818647,6765.738138,5491.584425,899.6969446,1176.099689,5961.693617,10753.41253,7344.668181,9634.831492
44,1059.52226_24.0401,11930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966.829881,724.8671862,359.6586898,1335.129916,570.5254403,2109.439065,135.9106711,1445.343442,651.5227642,873.1940214,301.7655221,1731.716707,938.412476,322.6567875,918.6303918,272.5724208,575.18185,4617.459234,828.3391043,2613.443734,574.759542,4.524132633,534.129905,399.1712551,308.6264411,2345.086966,1308.459786,1622.119455,7306.443286,2522.369662,5704.319882,6529.922994,1411.094174,1155.911146,3289.036474,5677.218755,2306.556101,474.5164958,5909.62709,3710.206528,711.8916868,1736.935645,963.2025411,6095.930949,1040.428452,1164.751753,1112.477828,1334.628211,5523.798749,963.2516682,766.8881038,716.5599531,844.3762139,1454.487697,6209.637661,513.5480643,1202.397702,3303.995926,1533.524573,761.0783913,1209.716508,2198.496948,1421.868948,626.21226,1161.143095,2131.293108,1884.906117,1541.284949,897.0923163,3932.976924,14352.76904,880.0063259,961.5680988
45,1060.01272_1.3418,3156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.8656532,0.96623192,1897.027045,0.975972161,158.2576396,984.6137784,325.6218693,248.0813371,2185.285323,1783.514685,208.0924746,0.998107612,1259.791992,387.8478162,370.5667941,382.3445859,1738.085584,692.5021451,0.930927292,2396.406883,403.6702019,4.524132633,1534.221278,1.123160538,2408.869927,1.0043199,0.958578598,478.3087344,734.172946,384.7832806,0.934521606,1789.375245,1454.412491,1.014847362,1071.106291,2287.708891,1958.622026,0.96623192,3756.920628,1.090275207,1.038802987,1.107739569,1.210205479,1.095208579,371.5940278,1710.196476,1.139016922,4732.92408,1.052352591,731.1558253,1983.961569,0.985910778,1.006407883,1.120560629,0.916822333,647.4474035,302.8550056,2165.772929,1.195264671,435.9039404,0.977943822,1.032158191,3215.128889,1169.312692,560.8375663,2595.403343,1633.112449,249.205103,1.1001868,3302.295709,3522.546429,2004.808687,3052.3776
